id,first_name,last_name,is_retired,previous_employers,marital_status,relatives
2489,Dotty,Miru,1,"Miru,Miru,Miru",1,"{spouse: line.last_name, daughter: line.first_name}"
2490,Rozele,Vastah,0,"Vastah,Vastah,Vastah",0,"{spouse: line.last_name, daughter: line.first_name}"
2491,Hettie,Chick,1,"Chick,Chick,Chick",3,"{spouse: line.last_name, daughter: line.first_name}"
2492,Devina,Emmaline,0,"Emmaline,Emmaline,Emmaline",2,"{spouse: line.last_name, daughter: line.first_name}"
2493,Charissa,Evangelia,0,"Evangelia,Evangelia,Evangelia",1,"{spouse: line.last_name, daughter: line.first_name}"
2494,Lorne,Kamaria,0,"Kamaria,Kamaria,Kamaria",1,"{spouse: line.last_name, daughter: line.first_name}"
2495,Kirstin,Baudin,1,"Baudin,Baudin,Baudin",2,"{spouse: line.last_name, daughter: line.first_name}"
2496,Jeanna,Aloise,1,"Aloise,Aloise,Aloise",1,"{spouse: line.last_name, daughter: line.first_name}"
2497,Tersina,Plato,0,"Plato,Plato,Plato",2,"{spouse: line.last_name, daughter: line.first_name}"
2498,Elbertina,Marcellus,0,"Marcellus,Marcellus,Marcellus",3,"{spouse: line.last_name, daughter: line.first_name}"
2499,Marita,Swigart,1,"Swigart,Swigart,Swigart",0,"{spouse: line.last_name, daughter: line.first_name}"
2500,Elyssa,Couture,0,"Couture,Couture,Couture",0,"{spouse: line.last_name, daughter: line.first_name}"
2501,Neila,Etom,0,"Etom,Etom,Etom",0,"{spouse: line.last_name, daughter: line.first_name}"
2502,Dulce,Rillings,0,"Rillings,Rillings,Rillings",2,"{spouse: line.last_name, daughter: line.first_name}"
2503,Darlleen,Pierette,0,"Pierette,Pierette,Pierette",0,"{spouse: line.last_name, daughter: line.first_name}"
2504,Sara-Ann,Carbo,1,"Carbo,Carbo,Carbo",0,"{spouse: line.last_name, daughter: line.first_name}"
2505,Arlena,Smitt,1,"Smitt,Smitt,Smitt",2,"{spouse: line.last_name, daughter: line.first_name}"
2506,Concettina,Hamil,0,"Hamil,Hamil,Hamil",2,"{spouse: line.last_name, daughter: line.first_name}"
2507,Clarice,Halsey,0,"Halsey,Halsey,Halsey",0,"{spouse: line.last_name, daughter: line.first_name}"
2508,Kamilah,Ioab,1,"Ioab,Ioab,Ioab",0,"{spouse: line.last_name, daughter: line.first_name}"
2509,Sara-Ann,Toni,1,"Toni,Toni,Toni",3,"{spouse: line.last_name, daughter: line.first_name}"
2510,Marylou,Rubie,1,"Rubie,Rubie,Rubie",1,"{spouse: line.last_name, daughter: line.first_name}"
2511,Jemie,Croix,1,"Croix,Croix,Croix",2,"{spouse: line.last_name, daughter: line.first_name}"
2512,Pierette,Iphlgenia,1,"Iphlgenia,Iphlgenia,Iphlgenia",3,"{spouse: line.last_name, daughter: line.first_name}"
2513,Cacilie,Suk,0,"Suk,Suk,Suk",1,"{spouse: line.last_name, daughter: line.first_name}"
2514,Gisela,Candy,0,"Candy,Candy,Candy",1,"{spouse: line.last_name, daughter: line.first_name}"
2515,Ariela,Oster,0,"Oster,Oster,Oster",1,"{spouse: line.last_name, daughter: line.first_name}"
2516,Riannon,Lucienne,0,"Lucienne,Lucienne,Lucienne",3,"{spouse: line.last_name, daughter: line.first_name}"
2517,Katuscha,Autrey,1,"Autrey,Autrey,Autrey",0,"{spouse: line.last_name, daughter: line.first_name}"
2518,Thalia,Pattin,0,"Pattin,Pattin,Pattin",2,"{spouse: line.last_name, daughter: line.first_name}"
2519,Alexine,Joni,1,"Joni,Joni,Joni",3,"{spouse: line.last_name, daughter: line.first_name}"
2520,Christy,Iaverne,0,"Iaverne,Iaverne,Iaverne",1,"{spouse: line.last_name, daughter: line.first_name}"
2521,Emylee,Ochs,1,"Ochs,Ochs,Ochs",1,"{spouse: line.last_name, daughter: line.first_name}"
2522,Tressa,Ciapas,0,"Ciapas,Ciapas,Ciapas",2,"{spouse: line.last_name, daughter: line.first_name}"
2523,Trudie,Jethro,1,"Jethro,Jethro,Jethro",0,"{spouse: line.last_name, daughter: line.first_name}"
2524,Ellette,Ax,0,"Ax,Ax,Ax",1,"{spouse: line.last_name, daughter: line.first_name}"
2525,Layla,Hull,1,"Hull,Hull,Hull",1,"{spouse: line.last_name, daughter: line.first_name}"
2526,Beth,Alcott,1,"Alcott,Alcott,Alcott",0,"{spouse: line.last_name, daughter: line.first_name}"
2527,Emma,Daegal,0,"Daegal,Daegal,Daegal",0,"{spouse: line.last_name, daughter: line.first_name}"
2528,Jordan,Hewitt,1,"Hewitt,Hewitt,Hewitt",1,"{spouse: line.last_name, daughter: line.first_name}"
2529,Mariann,Charmine,0,"Charmine,Charmine,Charmine",2,"{spouse: line.last_name, daughter: line.first_name}"
2530,Ricky,Philoo,1,"Philoo,Philoo,Philoo",0,"{spouse: line.last_name, daughter: line.first_name}"
2531,Pierette,Rudolph,0,"Rudolph,Rudolph,Rudolph",1,"{spouse: line.last_name, daughter: line.first_name}"
2532,Brena,Bonilla,0,"Bonilla,Bonilla,Bonilla",2,"{spouse: line.last_name, daughter: line.first_name}"
2533,Joelly,Lareena,0,"Lareena,Lareena,Lareena",0,"{spouse: line.last_name, daughter: line.first_name}"
2534,Rozele,Afton,1,"Afton,Afton,Afton",0,"{spouse: line.last_name, daughter: line.first_name}"
2535,Rosene,Gibbeon,0,"Gibbeon,Gibbeon,Gibbeon",3,"{spouse: line.last_name, daughter: line.first_name}"
2536,Cassandra,Gladstone,0,"Gladstone,Gladstone,Gladstone",2,"{spouse: line.last_name, daughter: line.first_name}"
2537,Benita,Zrike,1,"Zrike,Zrike,Zrike",0,"{spouse: line.last_name, daughter: line.first_name}"
2538,Asia,Nedrud,0,"Nedrud,Nedrud,Nedrud",1,"{spouse: line.last_name, daughter: line.first_name}"
2539,Sallie,Calhoun,1,"Calhoun,Calhoun,Calhoun",0,"{spouse: line.last_name, daughter: line.first_name}"
2540,Latisha,Thunell,1,"Thunell,Thunell,Thunell",0,"{spouse: line.last_name, daughter: line.first_name}"
2541,Nickie,Vacuva,1,"Vacuva,Vacuva,Vacuva",3,"{spouse: line.last_name, daughter: line.first_name}"
2542,Vivia,Guildroy,0,"Guildroy,Guildroy,Guildroy",1,"{spouse: line.last_name, daughter: line.first_name}"
2543,Annora,Linehan,0,"Linehan,Linehan,Linehan",3,"{spouse: line.last_name, daughter: line.first_name}"
2544,Tomasina,Bluh,0,"Bluh,Bluh,Bluh",0,"{spouse: line.last_name, daughter: line.first_name}"
2545,Trixi,Beniamino,0,"Beniamino,Beniamino,Beniamino",2,"{spouse: line.last_name, daughter: line.first_name}"
2546,Kimmy,Ax,0,"Ax,Ax,Ax",1,"{spouse: line.last_name, daughter: line.first_name}"
2547,Theodora,Goth,1,"Goth,Goth,Goth",2,"{spouse: line.last_name, daughter: line.first_name}"
2548,Ethel,Wiener,0,"Wiener,Wiener,Wiener",2,"{spouse: line.last_name, daughter: line.first_name}"
2549,Karena,Bearnard,1,"Bearnard,Bearnard,Bearnard",3,"{spouse: line.last_name, daughter: line.first_name}"
2550,Norine,Chesna,0,"Chesna,Chesna,Chesna",0,"{spouse: line.last_name, daughter: line.first_name}"
2551,Carree,Adrienne,0,"Adrienne,Adrienne,Adrienne",1,"{spouse: line.last_name, daughter: line.first_name}"
2552,Dominga,Klemperer,0,"Klemperer,Klemperer,Klemperer",0,"{spouse: line.last_name, daughter: line.first_name}"
2553,Marcelline,Publia,0,"Publia,Publia,Publia",0,"{spouse: line.last_name, daughter: line.first_name}"
2554,Calla,Avi,1,"Avi,Avi,Avi",3,"{spouse: line.last_name, daughter: line.first_name}"
2555,Roberta,Guthrie,0,"Guthrie,Guthrie,Guthrie",1,"{spouse: line.last_name, daughter: line.first_name}"
2556,Merle,Maribeth,0,"Maribeth,Maribeth,Maribeth",3,"{spouse: line.last_name, daughter: line.first_name}"
2557,Mireielle,Hailee,0,"Hailee,Hailee,Hailee",3,"{spouse: line.last_name, daughter: line.first_name}"
2558,Cherrita,Ummersen,0,"Ummersen,Ummersen,Ummersen",1,"{spouse: line.last_name, daughter: line.first_name}"
2559,Winny,Carolin,1,"Carolin,Carolin,Carolin",1,"{spouse: line.last_name, daughter: line.first_name}"
2560,Jere,Willie,0,"Willie,Willie,Willie",1,"{spouse: line.last_name, daughter: line.first_name}"
2561,Drucie,Lunsford,1,"Lunsford,Lunsford,Lunsford",2,"{spouse: line.last_name, daughter: line.first_name}"
2562,Minda,Adore,0,"Adore,Adore,Adore",3,"{spouse: line.last_name, daughter: line.first_name}"
2563,Desirae,Hewitt,0,"Hewitt,Hewitt,Hewitt",3,"{spouse: line.last_name, daughter: line.first_name}"
2564,Emilia,Dom,1,"Dom,Dom,Dom",3,"{spouse: line.last_name, daughter: line.first_name}"
2565,Debee,Kannry,0,"Kannry,Kannry,Kannry",3,"{spouse: line.last_name, daughter: line.first_name}"
2566,Fina,Nester,1,"Nester,Nester,Nester",1,"{spouse: line.last_name, daughter: line.first_name}"
2567,Rayna,Ader,1,"Ader,Ader,Ader",1,"{spouse: line.last_name, daughter: line.first_name}"
2568,Elbertina,Lay,1,"Lay,Lay,Lay",3,"{spouse: line.last_name, daughter: line.first_name}"
2569,Violet,Tryck,0,"Tryck,Tryck,Tryck",1,"{spouse: line.last_name, daughter: line.first_name}"
2570,Betta,Therine,0,"Therine,Therine,Therine",3,"{spouse: line.last_name, daughter: line.first_name}"
2571,Rosene,Lorenz,0,"Lorenz,Lorenz,Lorenz",3,"{spouse: line.last_name, daughter: line.first_name}"
2572,Jenilee,Natalia,0,"Natalia,Natalia,Natalia",2,"{spouse: line.last_name, daughter: line.first_name}"
2573,Madelle,Cadmar,0,"Cadmar,Cadmar,Cadmar",0,"{spouse: line.last_name, daughter: line.first_name}"
2574,Merry,Nance,1,"Nance,Nance,Nance",1,"{spouse: line.last_name, daughter: line.first_name}"
2575,Bernie,Middleton,1,"Middleton,Middleton,Middleton",0,"{spouse: line.last_name, daughter: line.first_name}"
2576,Dotty,Tomasina,0,"Tomasina,Tomasina,Tomasina",1,"{spouse: line.last_name, daughter: line.first_name}"
2577,Kathy,Dannye,0,"Dannye,Dannye,Dannye",3,"{spouse: line.last_name, daughter: line.first_name}"
2578,Di,Paine,1,"Paine,Paine,Paine",0,"{spouse: line.last_name, daughter: line.first_name}"
2579,Elyssa,Thad,0,"Thad,Thad,Thad",3,"{spouse: line.last_name, daughter: line.first_name}"
2580,Lanna,Roche,0,"Roche,Roche,Roche",0,"{spouse: line.last_name, daughter: line.first_name}"
2581,Karolina,Ralfston,0,"Ralfston,Ralfston,Ralfston",0,"{spouse: line.last_name, daughter: line.first_name}"
2582,Raina,Aida,1,"Aida,Aida,Aida",1,"{spouse: line.last_name, daughter: line.first_name}"
2583,Rhea,Eiser,0,"Eiser,Eiser,Eiser",0,"{spouse: line.last_name, daughter: line.first_name}"
2584,Elise,Fulmer,0,"Fulmer,Fulmer,Fulmer",0,"{spouse: line.last_name, daughter: line.first_name}"
2585,Corene,Honoria,1,"Honoria,Honoria,Honoria",1,"{spouse: line.last_name, daughter: line.first_name}"
2586,Bernardine,Gaynor,0,"Gaynor,Gaynor,Gaynor",0,"{spouse: line.last_name, daughter: line.first_name}"
2587,Dennie,Celestine,1,"Celestine,Celestine,Celestine",1,"{spouse: line.last_name, daughter: line.first_name}"
2588,Darci,Lynn,0,"Lynn,Lynn,Lynn",1,"{spouse: line.last_name, daughter: line.first_name}"
2589,Joane,Sinegold,1,"Sinegold,Sinegold,Sinegold",1,"{spouse: line.last_name, daughter: line.first_name}"
2590,Penelopa,Lattie,1,"Lattie,Lattie,Lattie",3,"{spouse: line.last_name, daughter: line.first_name}"
2591,Robinia,Olin,0,"Olin,Olin,Olin",3,"{spouse: line.last_name, daughter: line.first_name}"
2592,Karina,Elephus,0,"Elephus,Elephus,Elephus",2,"{spouse: line.last_name, daughter: line.first_name}"
2593,Monika,Smitt,0,"Smitt,Smitt,Smitt",3,"{spouse: line.last_name, daughter: line.first_name}"
2594,Jennica,Beebe,0,"Beebe,Beebe,Beebe",1,"{spouse: line.last_name, daughter: line.first_name}"
2595,Madeleine,Cleo,1,"Cleo,Cleo,Cleo",2,"{spouse: line.last_name, daughter: line.first_name}"
2596,Rivalee,Pascia,0,"Pascia,Pascia,Pascia",0,"{spouse: line.last_name, daughter: line.first_name}"
2597,Edee,Pauly,1,"Pauly,Pauly,Pauly",3,"{spouse: line.last_name, daughter: line.first_name}"
2598,Ezmeralda,Olin,1,"Olin,Olin,Olin",2,"{spouse: line.last_name, daughter: line.first_name}"
2599,Jany,Bryna,0,"Bryna,Bryna,Bryna",1,"{spouse: line.last_name, daughter: line.first_name}"
2600,June,Mauer,0,"Mauer,Mauer,Mauer",2,"{spouse: line.last_name, daughter: line.first_name}"
2601,Hettie,Secrest,1,"Secrest,Secrest,Secrest",2,"{spouse: line.last_name, daughter: line.first_name}"
2602,Judy,Palocz,1,"Palocz,Palocz,Palocz",0,"{spouse: line.last_name, daughter: line.first_name}"
2603,Zsa Zsa,Horan,0,"Horan,Horan,Horan",3,"{spouse: line.last_name, daughter: line.first_name}"
2604,Grier,Hurley,0,"Hurley,Hurley,Hurley",0,"{spouse: line.last_name, daughter: line.first_name}"
2605,Sandie,Bettine,0,"Bettine,Bettine,Bettine",3,"{spouse: line.last_name, daughter: line.first_name}"
2606,Dagmar,Leonard,0,"Leonard,Leonard,Leonard",0,"{spouse: line.last_name, daughter: line.first_name}"
2607,Norine,Lay,1,"Lay,Lay,Lay",2,"{spouse: line.last_name, daughter: line.first_name}"
2608,Jemie,Daegal,0,"Daegal,Daegal,Daegal",3,"{spouse: line.last_name, daughter: line.first_name}"
2609,Jenda,Cutlerr,0,"Cutlerr,Cutlerr,Cutlerr",0,"{spouse: line.last_name, daughter: line.first_name}"
2610,Grier,Allina,1,"Allina,Allina,Allina",1,"{spouse: line.last_name, daughter: line.first_name}"
2611,Frances,Lorenz,1,"Lorenz,Lorenz,Lorenz",0,"{spouse: line.last_name, daughter: line.first_name}"
2612,Demetris,Greenwald,1,"Greenwald,Greenwald,Greenwald",3,"{spouse: line.last_name, daughter: line.first_name}"
2613,Sophia,Swigart,1,"Swigart,Swigart,Swigart",0,"{spouse: line.last_name, daughter: line.first_name}"
2614,Coral,Hanshaw,0,"Hanshaw,Hanshaw,Hanshaw",0,"{spouse: line.last_name, daughter: line.first_name}"
2615,Kate,Jotham,1,"Jotham,Jotham,Jotham",3,"{spouse: line.last_name, daughter: line.first_name}"
2616,Leontine,Niles,0,"Niles,Niles,Niles",3,"{spouse: line.last_name, daughter: line.first_name}"
2617,Marline,Genna,0,"Genna,Genna,Genna",3,"{spouse: line.last_name, daughter: line.first_name}"
2618,Lesly,Roscoe,0,"Roscoe,Roscoe,Roscoe",0,"{spouse: line.last_name, daughter: line.first_name}"
2619,Arabel,Hillel,1,"Hillel,Hillel,Hillel",2,"{spouse: line.last_name, daughter: line.first_name}"
2620,Corly,Cornelia,0,"Cornelia,Cornelia,Cornelia",3,"{spouse: line.last_name, daughter: line.first_name}"
2621,Gloria,Lynn,1,"Lynn,Lynn,Lynn",3,"{spouse: line.last_name, daughter: line.first_name}"
2622,Ginnie,Kelula,0,"Kelula,Kelula,Kelula",1,"{spouse: line.last_name, daughter: line.first_name}"
2623,Kellen,Lynn,0,"Lynn,Lynn,Lynn",2,"{spouse: line.last_name, daughter: line.first_name}"
2624,Evaleen,Ardra,1,"Ardra,Ardra,Ardra",0,"{spouse: line.last_name, daughter: line.first_name}"
2625,Donnie,Weaks,0,"Weaks,Weaks,Weaks",0,"{spouse: line.last_name, daughter: line.first_name}"
2626,Dominga,Frendel,1,"Frendel,Frendel,Frendel",1,"{spouse: line.last_name, daughter: line.first_name}"
2627,Aimil,Fontana,1,"Fontana,Fontana,Fontana",0,"{spouse: line.last_name, daughter: line.first_name}"
2628,Collen,Rese,1,"Rese,Rese,Rese",2,"{spouse: line.last_name, daughter: line.first_name}"
2629,Sadie,Odysseus,1,"Odysseus,Odysseus,Odysseus",1,"{spouse: line.last_name, daughter: line.first_name}"
2630,Karena,Mayeda,0,"Mayeda,Mayeda,Mayeda",0,"{spouse: line.last_name, daughter: line.first_name}"
2631,Delilah,Tiffa,0,"Tiffa,Tiffa,Tiffa",3,"{spouse: line.last_name, daughter: line.first_name}"
2632,Tomasina,Monaco,1,"Monaco,Monaco,Monaco",0,"{spouse: line.last_name, daughter: line.first_name}"
2633,Sarette,Ellerey,0,"Ellerey,Ellerey,Ellerey",3,"{spouse: line.last_name, daughter: line.first_name}"
2634,Darci,Breed,1,"Breed,Breed,Breed",3,"{spouse: line.last_name, daughter: line.first_name}"
2635,Tressa,Helfand,0,"Helfand,Helfand,Helfand",2,"{spouse: line.last_name, daughter: line.first_name}"
2636,Berget,Dahlia,0,"Dahlia,Dahlia,Dahlia",1,"{spouse: line.last_name, daughter: line.first_name}"
2637,Wynne,Markman,0,"Markman,Markman,Markman",1,"{spouse: line.last_name, daughter: line.first_name}"
2638,Magdalena,Kiersten,1,"Kiersten,Kiersten,Kiersten",0,"{spouse: line.last_name, daughter: line.first_name}"
2639,Charlena,Sheedy,0,"Sheedy,Sheedy,Sheedy",1,"{spouse: line.last_name, daughter: line.first_name}"
2640,Gilligan,Riordan,1,"Riordan,Riordan,Riordan",2,"{spouse: line.last_name, daughter: line.first_name}"
2641,Violet,Kannry,1,"Kannry,Kannry,Kannry",0,"{spouse: line.last_name, daughter: line.first_name}"
2642,Sabina,Olin,1,"Olin,Olin,Olin",0,"{spouse: line.last_name, daughter: line.first_name}"
2643,Aeriela,Taima,0,"Taima,Taima,Taima",0,"{spouse: line.last_name, daughter: line.first_name}"
2644,Jasmina,Socha,0,"Socha,Socha,Socha",2,"{spouse: line.last_name, daughter: line.first_name}"
2645,Mara,Maxi,1,"Maxi,Maxi,Maxi",0,"{spouse: line.last_name, daughter: line.first_name}"
2646,Roz,Henebry,0,"Henebry,Henebry,Henebry",0,"{spouse: line.last_name, daughter: line.first_name}"
2647,Paulita,Franza,0,"Franza,Franza,Franza",0,"{spouse: line.last_name, daughter: line.first_name}"
2648,Lorie,Love,1,"Love,Love,Love",3,"{spouse: line.last_name, daughter: line.first_name}"
2649,Tomasina,Baudin,0,"Baudin,Baudin,Baudin",0,"{spouse: line.last_name, daughter: line.first_name}"
2650,Marjie,Sundin,1,"Sundin,Sundin,Sundin",3,"{spouse: line.last_name, daughter: line.first_name}"
2651,Leia,Aldric,1,"Aldric,Aldric,Aldric",1,"{spouse: line.last_name, daughter: line.first_name}"
2652,Verla,Tomasina,1,"Tomasina,Tomasina,Tomasina",2,"{spouse: line.last_name, daughter: line.first_name}"
2653,Ursulina,Newell,1,"Newell,Newell,Newell",1,"{spouse: line.last_name, daughter: line.first_name}"
2654,Abbie,Milde,0,"Milde,Milde,Milde",2,"{spouse: line.last_name, daughter: line.first_name}"
2655,Malina,Sekofski,0,"Sekofski,Sekofski,Sekofski",0,"{spouse: line.last_name, daughter: line.first_name}"
2656,Gisela,Toor,1,"Toor,Toor,Toor",0,"{spouse: line.last_name, daughter: line.first_name}"
2657,Grier,Hubert,1,"Hubert,Hubert,Hubert",2,"{spouse: line.last_name, daughter: line.first_name}"
2658,Ninnetta,Phyllis,1,"Phyllis,Phyllis,Phyllis",3,"{spouse: line.last_name, daughter: line.first_name}"
2659,Gertrud,Weinreb,0,"Weinreb,Weinreb,Weinreb",1,"{spouse: line.last_name, daughter: line.first_name}"
2660,Edith,Grobe,1,"Grobe,Grobe,Grobe",0,"{spouse: line.last_name, daughter: line.first_name}"
2661,Arlena,Valerio,0,"Valerio,Valerio,Valerio",2,"{spouse: line.last_name, daughter: line.first_name}"
2662,Lynde,Kathie,0,"Kathie,Kathie,Kathie",2,"{spouse: line.last_name, daughter: line.first_name}"
2663,Ellette,Klemperer,0,"Klemperer,Klemperer,Klemperer",3,"{spouse: line.last_name, daughter: line.first_name}"
2664,Christy,Colbert,1,"Colbert,Colbert,Colbert",3,"{spouse: line.last_name, daughter: line.first_name}"
2665,Madeleine,Amand,0,"Amand,Amand,Amand",2,"{spouse: line.last_name, daughter: line.first_name}"
2666,Doralynne,Suk,1,"Suk,Suk,Suk",0,"{spouse: line.last_name, daughter: line.first_name}"
2667,Tracey,Lanita,0,"Lanita,Lanita,Lanita",0,"{spouse: line.last_name, daughter: line.first_name}"
2668,Heddie,Zrike,0,"Zrike,Zrike,Zrike",1,"{spouse: line.last_name, daughter: line.first_name}"
2669,Alisha,Yorick,0,"Yorick,Yorick,Yorick",3,"{spouse: line.last_name, daughter: line.first_name}"
2670,Chrystel,Fulmer,1,"Fulmer,Fulmer,Fulmer",0,"{spouse: line.last_name, daughter: line.first_name}"
2671,Carolina,Neva,0,"Neva,Neva,Neva",1,"{spouse: line.last_name, daughter: line.first_name}"
2672,Sidoney,Bigner,1,"Bigner,Bigner,Bigner",1,"{spouse: line.last_name, daughter: line.first_name}"
2673,Mary,Mehalek,0,"Mehalek,Mehalek,Mehalek",0,"{spouse: line.last_name, daughter: line.first_name}"
2674,Delilah,Brian,0,"Brian,Brian,Brian",0,"{spouse: line.last_name, daughter: line.first_name}"
2675,Adele,Geffner,0,"Geffner,Geffner,Geffner",1,"{spouse: line.last_name, daughter: line.first_name}"
2676,Catrina,Anselmi,1,"Anselmi,Anselmi,Anselmi",0,"{spouse: line.last_name, daughter: line.first_name}"
2677,Emylee,Alejoa,1,"Alejoa,Alejoa,Alejoa",1,"{spouse: line.last_name, daughter: line.first_name}"
2678,Albertina,Pandolfi,0,"Pandolfi,Pandolfi,Pandolfi",2,"{spouse: line.last_name, daughter: line.first_name}"
2679,Claresta,Bohlin,1,"Bohlin,Bohlin,Bohlin",0,"{spouse: line.last_name, daughter: line.first_name}"
2680,Jaclyn,Schwejda,0,"Schwejda,Schwejda,Schwejda",1,"{spouse: line.last_name, daughter: line.first_name}"
2681,Kimberley,Niccolo,0,"Niccolo,Niccolo,Niccolo",3,"{spouse: line.last_name, daughter: line.first_name}"
2682,Caritta,My,0,"My,My,My",2,"{spouse: line.last_name, daughter: line.first_name}"
2683,Kalina,Philoo,0,"Philoo,Philoo,Philoo",3,"{spouse: line.last_name, daughter: line.first_name}"
2684,Codie,Eliathas,0,"Eliathas,Eliathas,Eliathas",0,"{spouse: line.last_name, daughter: line.first_name}"
2685,Orsola,Mullane,0,"Mullane,Mullane,Mullane",2,"{spouse: line.last_name, daughter: line.first_name}"
2686,Evaleen,Tomasina,0,"Tomasina,Tomasina,Tomasina",0,"{spouse: line.last_name, daughter: line.first_name}"
2687,Vere,Leopold,0,"Leopold,Leopold,Leopold",2,"{spouse: line.last_name, daughter: line.first_name}"
